Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-01 00:00:00+05:30,2799.068610059735,2800.261039677647,2766.736923725916,2785.287841796875,1377441,0.0,0.0
2021-06-02 00:00:00+05:30,2783.388528206253,2790.9854410639764,2751.719376244468,2764.484130859375,2240078,0.0,0.0
2021-06-03 00:00:00+05:30,2786.657406387697,2786.657406387697,2758.4775461573736,2774.908447265625,1281706,0.0,0.0
2021-06-04 00:00:00+05:30,2763.203753106362,2788.689270408547,2760.5536216295973,2777.116943359375,1836060,0.0,0.0
2021-06-07 00:00:00+05:30,2778.220377259856,2818.369814617938,2768.149966770133,2811.96533203125,2559821,0.0,0.0
2021-06-08 00:00:00+05:30,2825.039790463917,2854.191232954633,2815.499275242402,2826.93896484375,2574057,0.0,0.0
2021-06-09 00:00:00+05:30,2828.5734978285386,2844.4742857613664,2814.616096398298,2827.027587890625,1710925,0.0,0.0
2021-06-10 00:00:00+05:30,2835.6402099785423,2848.0074881529035,2820.622800766818,2841.647216796875,1874324,0.0,0.0
2021-06-11 00:00:00+05:30,2837.0097753940586,2923.0948308603947,2836.5238748542542,2892.0,3452954,0.0,0.0
2021-06-14 00:00:00+05:30,2896.593304286982,2922.8295591519113,2888.952179184316,2894.25244140625,1847360,0.0,0.0
2021-06-15 00:00:00+05:30,2913.377320224504,2913.377320224504,2872.3445020711756,2882.23828125,1304985,0.0,0.0
2021-06-16 00:00:00+05:30,2881.6642273428124,2910.4621884354497,2873.62541029358,2892.485595703125,1635552,0.0,0.0
2021-06-17 00:00:00+05:30,2884.6675274167474,2946.9898164726833,2879.80895402805,2930.823974609375,2273413,0.0,0.0
2021-06-18 00:00:00+05:30,2960.1079111317467,2966.3799741161924,2893.059682915584,2912.759033203125,3380431,0.0,0.0
2021-06-21 00:00:00+05:30,2884.22590768231,2902.7768246995624,2872.4769504377414,2891.38134765625,1130569,0.0,0.0
2021-06-22 00:00:00+05:30,2918.6776002896086,2939.03948321946,2901.893437333948,2916.2041015625,1708688,0.0,0.0
2021-06-23 00:00:00+05:30,2940.7617764131733,2940.7617764131733,2876.6285255416315,2881.04541015625,1467104,0.0,0.0
2021-06-24 00:00:00+05:30,2901.010219082481,2988.464546637038,2896.1516453294503,2980.160888671875,4155204,0.0,0.0
2021-06-25 00:00:00+05:30,2981.6184543641257,3003.172768596496,2959.313183355254,2986.521240234375,2722861,0.0,0.0
2021-06-28 00:00:00+05:30,2995.9735405120887,2995.9735405120887,2944.295978336073,2947.608642578125,1355238,0.0,0.0
2021-06-29 00:00:00+05:30,2952.2460219223417,2973.7121267952775,2938.553678014563,2951.230224609375,1497322,0.0,0.0
2021-06-30 00:00:00+05:30,2955.779926317436,2987.5815035282635,2949.1545977318474,2955.55908203125,1693146,0.0,0.0
2021-07-01 00:00:00+05:30,2966.3799194902176,2969.913427434816,2943.7213860627653,2951.80419921875,990310,0.0,0.0
2021-07-02 00:00:00+05:30,2942.5287620044955,2950.214098705569,2910.903822539493,2937.6259765625,1682274,0.0,0.0
2021-07-05 00:00:00+05:30,2952.2462313685637,2980.514298215899,2916.911147809395,2933.6953125,1972858,0.0,0.0
2021-07-06 00:00:00+05:30,2926.6284867943823,2939.8791439938736,2876.364413418277,2881.84130859375,2159420,0.0,0.0
2021-07-07 00:00:00+05:30,2893.060081130474,2899.862041851697,2863.5553714558605,2893.015869140625,2640710,0.0,0.0
2021-07-08 00:00:00+05:30,2913.377277397096,2913.377277397096,2854.985972804783,2878.48388671875,2485811,0.0,0.0
2021-07-09 00:00:00+05:30,2870.9755207189455,2899.2435873844856,2827.6900436373367,2834.006103515625,6365067,0.0,0.0
2021-07-12 00:00:00+05:30,2857.724344285446,2858.6077212079454,2816.5148971181284,2820.7109375,1892226,0.0,0.0
2021-07-13 00:00:00+05:30,2839.174120044837,2839.174120044837,2804.7224116808825,2815.808837890625,1809339,0.0,0.0
2021-07-14 00:00:00+05:30,2815.322587718182,2846.240783692496,2813.555833662507,2839.65966796875,2044279,0.0,0.0
2021-07-15 00:00:00+05:30,2857.410052686177,2861.1725983413016,2827.6637229336393,2835.587158203125,2232968,7.0,0.0
2021-07-16 00:00:00+05:30,2844.4843303491293,2850.5487547016237,2825.892929497174,2828.371826171875,1256526,0.0,0.0
2021-07-19 00:00:00+05:30,2815.2693082754054,2832.7983868188567,2811.728089019713,2819.341796875,1597058,0.0,0.0
2021-07-20 00:00:00+05:30,2819.3419318366623,2846.255113012707,2794.15483576375,2838.1103515625,1811945,0.0,0.0
2021-07-22 00:00:00+05:30,2824.1225693914685,2855.063931743701,2824.1225693914685,2847.450439453125,2859334,0.0,0.0
2021-07-23 00:00:00+05:30,2859.5346985379906,2869.760012901406,2838.862743596103,2844.351806640625,1776193,0.0,0.0
2021-07-26 00:00:00+05:30,2832.9758386643216,2854.4444836916996,2824.8753848312026,2830.806884765625,1259611,0.0,0.0
2021-07-27 00:00:00+05:30,2832.9753493862218,2841.828397353054,2798.581171579533,2817.880859375,1121367,0.0,0.0
2021-07-28 00:00:00+05:30,2822.3515580665385,2836.91477805401,2773.1285272482296,2831.027587890625,1660654,0.0,0.0
2021-07-29 00:00:00+05:30,2833.196643150491,2855.50628054373,2824.3879037521106,2829.257080078125,1731997,0.0,0.0
2021-07-30 00:00:00+05:30,2849.7959497066217,2853.7798210249443,2799.6435227881707,2804.158447265625,2999943,0.0,0.0
2021-08-02 00:00:00+05:30,2815.2692243116567,2855.019322815732,2803.760262073905,2850.150146484375,2608669,0.0,0.0
2021-08-03 00:00:00+05:30,2858.649722667122,2912.6533253560956,2849.752364570092,2908.13818359375,3804735,0.0,0.0
2021-08-04 00:00:00+05:30,2921.505836757805,2926.109378484922,2887.1559673281517,2898.443603515625,2929598,0.0,0.0
2021-08-05 00:00:00+05:30,2899.3731961922103,2934.7853879014283,2888.30688628308,2907.296630859375,2534521,0.0,0.0
2021-08-06 00:00:00+05:30,2897.2047635883696,2942.753660136162,2890.520667973697,2930.182373046875,2292362,0.0,0.0
2021-08-09 00:00:00+05:30,2942.6648617114934,2954.262442321804,2930.3592100944475,2941.6025390625,1510489,0.0,0.0
2021-08-10 00:00:00+05:30,2935.316187639701,2965.6819642613355,2935.316187639701,2951.51708984375,2040777,0.0,0.0
2021-08-11 00:00:00+05:30,2965.771041469814,2974.6240893547983,2945.4976482687453,2960.63623046875,1929707,0.0,0.0
2021-08-12 00:00:00+05:30,2944.523714291042,2981.706515253226,2944.523714291042,2967.3203125,1310205,0.0,0.0
2021-08-13 00:00:00+05:30,2975.2885735360687,3080.861187504432,2972.4113324845202,3066.1650390625,4363584,0.0,0.0
2021-08-16 00:00:00+05:30,3063.154973605649,3093.565283570846,3042.350308322489,3074.61962890625,2083489,0.0,0.0
2021-08-17 00:00:00+05:30,3082.719655689801,3152.3930940101595,3065.8102490618444,3145.531982421875,4336019,0.0,0.0
2021-08-18 00:00:00+05:30,3163.946961523481,3182.671073455571,3130.969354434129,3152.17236328125,2631309,0.0,0.0
2021-08-20 00:00:00+05:30,3103.878624900135,3164.9646560233837,3098.5667961068093,3151.242431640625,2836148,0.0,0.0
2021-08-23 00:00:00+05:30,3169.3918324910946,3251.725195737372,3153.367725876846,3220.208251953125,3744176,0.0,0.0
2021-08-24 00:00:00+05:30,3237.560090102027,3246.7230824729686,3182.1399156944894,3198.78369140625,2511141,0.0,0.0
2021-08-25 00:00:00+05:30,3195.9503862746396,3273.635883891149,3193.338780294793,3239.330322265625,2123263,0.0,0.0
2021-08-26 00:00:00+05:30,3240.21559454725,3264.6500936829902,3229.503319923937,3250.70654296875,1902533,0.0,0.0
2021-08-27 00:00:00+05:30,3245.5278656262144,3301.7447285469084,3232.336908656288,3293.467041015625,3944728,0.0,0.0
2021-08-30 00:00:00+05:30,3288.907686574179,3311.3502521292385,3264.6504188945714,3276.779052734375,2033114,0.0,0.0
2021-08-31 00:00:00+05:30,3283.9495746993503,3367.7881130904075,3278.682054309323,3352.162353515625,3207480,0.0,0.0
2021-09-01 00:00:00+05:30,3360.6172841404705,3378.943051708718,3281.8251507662603,3288.86328125,2643336,0.0,0.0
2021-09-02 00:00:00+05:30,3305.728286676549,3416.524101420133,3295.1046285511825,3396.693359375,3403717,0.0,0.0
2021-09-03 00:00:00+05:30,3386.2910073224075,3414.5321452155067,3368.1865666025374,3401.385498046875,1746812,0.0,0.0
2021-09-06 00:00:00+05:30,3408.1576035329426,3432.8577353838573,3376.5522676430264,3410.19384765625,1723693,0.0,0.0
2021-09-07 00:00:00+05:30,3420.8183624157914,3426.0858836953535,3371.462610939425,3378.235107421875,1585039,0.0,0.0
2021-09-08 00:00:00+05:30,3373.011704958911,3377.4382295061014,3325.2052398492574,3341.2734375,4147175,0.0,0.0
2021-09-09 00:00:00+05:30,3355.040190799243,3371.8609851751867,3333.173201338298,3356.545166015625,1441148,0.0,0.0
2021-09-13 00:00:00+05:30,3334.94340668906,3410.5483552564024,3334.94340668906,3404.30712890625,1691473,0.0,0.0
2021-09-14 00:00:00+05:30,3408.379630212844,3449.590617426561,3386.291315708096,3440.206298828125,1991188,0.0,0.0
2021-09-15 00:00:00+05:30,3436.84212717988,3523.5133876208283,3422.588632297016,3500.982421875,2461369,0.0,0.0
2021-09-16 00:00:00+05:30,3479.2479470590197,3525.062471552736,3445.694980793567,3455.6103515625,2946666,0.0,0.0
2021-09-17 00:00:00+05:30,3470.3947132938247,3492.5273326388105,3368.5846643068885,3388.81396484375,6477148,0.0,0.0
2021-09-20 00:00:00+05:30,3372.126214285933,3427.015115647374,3371.1082001517175,3384.963134765625,2002008,0.0,0.0
2021-09-21 00:00:00+05:30,3415.5059679978876,3427.5018914398584,3383.325051595029,3419.88818359375,1568129,0.0,0.0
2021-09-22 00:00:00+05:30,3419.489874783857,3449.900181873406,3410.5925180954796,3419.179931640625,1744067,0.0,0.0
2021-09-23 00:00:00+05:30,3426.12955476776,3434.0972979183825,3395.143886959783,3425.465576171875,2003869,0.0,0.0
2021-09-24 00:00:00+05:30,3443.835919440469,3491.996417565266,3412.8502492141406,3427.28076171875,2320754,0.0,0.0
2021-09-27 00:00:00+05:30,3452.688626544407,3456.229845648555,3366.725446335667,3396.8701171875,1673362,0.0,0.0
2021-09-28 00:00:00+05:30,3408.4238902572306,3408.4238902572306,3321.0000307343994,3345.699951171875,2253075,0.0,0.0
2021-09-29 00:00:00+05:30,3328.5681809792477,3369.4692090755234,3295.236334080592,3356.986328125,2489161,0.0,0.0
2021-09-30 00:00:00+05:30,3368.584633292451,3368.584633292451,3319.981488113893,3342.512451171875,2252412,0.0,0.0
2021-10-01 00:00:00+05:30,3348.001520610222,3373.0113819065105,3297.760471811483,3302.364013671875,1578374,0.0,0.0
2021-10-04 00:00:00+05:30,3297.583708781848,3349.6837720532653,3282.2235824322406,3340.52099609375,1356860,0.0,0.0
2021-10-05 00:00:00+05:30,3323.4344415906635,3399.570659485388,3312.456747791628,3393.63916015625,1877966,0.0,0.0
2021-10-06 00:00:00+05:30,3396.029343257922,3415.019088719637,3359.7318450635594,3373.80810546875,1678154,0.0,0.0
2021-10-07 00:00:00+05:30,3390.7174889832863,3451.80352207463,3381.908749178324,3446.403076171875,1647233,0.0,0.0
2021-10-08 00:00:00+05:30,3474.821833138115,3532.2780363566103,3452.689209997108,3484.250244140625,2934339,0.0,0.0
2021-10-11 00:00:00+05:30,3324.3199574886903,3326.5332197772977,3240.2159905215995,3262.8798828125,11845402,0.0,0.0
2021-10-12 00:00:00+05:30,3280.9401014859304,3281.82540642427,3214.188195590698,3233.88623046875,5752877,0.0,0.0
2021-10-13 00:00:00+05:30,3231.3625227170273,3253.893486668199,3226.9359987133057,3235.966064453125,3545655,0.0,0.0
2021-10-14 00:00:00+05:30,3215.387837781838,3255.3029971474057,3200.4861349746393,3203.368896484375,6442299,7.0,0.0
2021-10-18 00:00:00+05:30,3196.272417838249,3239.957336100355,3194.49841100527,3235.034423828125,3590107,0.0,0.0
2021-10-19 00:00:00+05:30,3254.416313470081,3273.1321766557753,3215.5655112250456,3223.504150390625,3135441,0.0,0.0
2021-10-20 00:00:00+05:30,3203.8567186109995,3219.8227819927815,3173.964743256937,3201.062744140625,2933693,0.0,0.0
2021-10-21 00:00:00+05:30,3196.849131476955,3199.820463019318,3114.490776823331,3133.339599609375,4871211,0.0,0.0
2021-10-22 00:00:00+05:30,3157.7323632415505,3159.1516554194964,3091.207102780001,3103.4921875,2691670,0.0,0.0
2021-10-25 00:00:00+05:30,3107.1737071107864,3117.418642319064,3060.162514853615,3098.25927734375,2595594,0.0,0.0
2021-10-26 00:00:00+05:30,3099.634113754694,3130.2357382859686,3082.337543367453,3089.078857421875,3878763,0.0,0.0
2021-10-27 00:00:00+05:30,3089.433380304038,3114.491230718505,3089.433380304038,3095.420654296875,2510813,0.0,0.0
2021-10-28 00:00:00+05:30,3120.4785040796774,3120.4785040796774,3029.1171379852467,3035.015625,2424942,0.0,0.0
2021-10-29 00:00:00+05:30,3015.8568020954044,3069.919631227122,3003.349964014751,3013.816650390625,3960501,0.0,0.0
2021-11-01 00:00:00+05:30,3049.4738578562856,3092.981425957141,3027.298768768552,3083.5791015625,2020718,0.0,0.0
2021-11-02 00:00:00+05:30,3099.190481052054,3116.575837687412,3077.6806444276945,3090.497802734375,3087414,0.0,0.0
2021-11-03 00:00:00+05:30,3108.2383227811547,3122.1642375629,3074.3992182416014,3097.638671875,1537639,0.0,0.0
2021-11-04 00:00:00+05:30,3115.999217340445,3116.2653617280953,3108.9475821125666,3112.18505859375,328991,0.0,0.0
2021-11-08 00:00:00+05:30,3147.088570475876,3147.088570475876,3087.8366904944155,3106.95166015625,2526082,0.0,0.0
2021-11-09 00:00:00+05:30,3111.608022286807,3135.5571148186614,3100.963981161539,3109.56787109375,1782692,0.0,0.0
2021-11-10 00:00:00+05:30,3102.7385758648256,3121.986510569045,3086.94986856028,3090.586669921875,1516489,0.0,0.0
2021-11-11 00:00:00+05:30,3086.7722686985917,3113.426767950228,3047.744113577115,3094.045654296875,1284514,0.0,0.0
2021-11-12 00:00:00+05:30,3109.8346748298673,3134.803739975808,3091.828458130939,3127.619140625,1747259,0.0,0.0
2021-11-15 00:00:00+05:30,3129.3485615298887,3166.2479962691427,3129.3485615298887,3151.789794921875,1809157,0.0,0.0
2021-11-16 00:00:00+05:30,3165.7156378788404,3171.525554383202,3141.7665422714635,3154.539306640625,2013204,0.0,0.0
2021-11-17 00:00:00+05:30,3149.394919496819,3160.2607130817687,3110.189188992321,3123.937744140625,1632914,0.0,0.0
2021-11-18 00:00:00+05:30,3117.950746243194,3123.006840214177,3061.5818383861247,3082.95849609375,2136598,0.0,0.0
2021-11-22 00:00:00+05:30,3085.35310837777,3118.6601354949016,3051.5584025436406,3067.613037109375,3167936,0.0,0.0
2021-11-23 00:00:00+05:30,3055.7271838719826,3087.614917705007,3022.730695618105,3072.802001953125,2153461,0.0,0.0
2021-11-24 00:00:00+05:30,3079.853553174247,3098.347663033605,3037.100027177156,3054.21923828125,2161746,0.0,0.0
2021-11-25 00:00:00+05:30,3054.751871555179,3071.6937283793595,3046.015015283334,3056.52587890625,1849619,0.0,0.0
2021-11-26 00:00:00+05:30,3037.9870505637437,3095.6422792605736,3026.3672178510988,3057.3681640625,1941251,0.0,0.0
2021-11-29 00:00:00+05:30,3057.633906161152,3130.54576418905,3021.5329084651667,3106.2861328125,2981745,0.0,0.0
2021-11-30 00:00:00+05:30,3096.529551797882,3161.059063368577,3096.529551797882,3130.36865234375,5588446,0.0,0.0
2021-12-01 00:00:00+05:30,3135.5579286710604,3184.3431298243586,3135.5579286710604,3173.521728515625,2102118,0.0,0.0
2021-12-02 00:00:00+05:30,3183.6333300682236,3235.789185915078,3170.2397054205367,3231.265380859375,3152938,0.0,0.0
2021-12-03 00:00:00+05:30,3234.4135732472982,3251.710139914298,3220.5764498458398,3229.091552734375,2486263,0.0,0.0
2021-12-06 00:00:00+05:30,3229.0915778827693,3244.6585313150194,3124.0260654159374,3136.798828125,1849642,0.0,0.0
2021-12-07 00:00:00+05:30,3159.9497912834336,3191.438413764995,3126.066302797089,3179.4638671875,1484458,0.0,0.0
2021-12-08 00:00:00+05:30,3194.0999357691167,3234.414205727127,3194.0999357691167,3217.0732421875,1428660,0.0,0.0
2021-12-09 00:00:00+05:30,3202.083160936307,3224.036501167103,3163.055000526003,3194.765380859375,1567957,0.0,0.0
2021-12-10 00:00:00+05:30,3179.907665866492,3230.46686724847,3171.126417511061,3225.8544921875,1510718,0.0,0.0
2021-12-13 00:00:00+05:30,3237.562649111005,3248.2066906971236,3194.7203384161626,3201.77197265625,1883864,0.0,0.0
2021-12-14 00:00:00+05:30,3197.648019262842,3224.258127606222,3172.5457737481966,3214.32373046875,1747007,0.0,0.0
2021-12-15 00:00:00+05:30,3210.952476293671,3213.6134866331413,3156.0912265068364,3166.912841796875,1603233,0.0,0.0
2021-12-16 00:00:00+05:30,3177.2465604843114,3200.7077599220047,3166.602518405637,3176.891845703125,2072320,0.0,0.0
2021-12-17 00:00:00+05:30,3195.4300814535413,3238.7602886798354,3169.884337561044,3179.3310546875,4333992,0.0,0.0
2021-12-20 00:00:00+05:30,3183.4553186745993,3198.5343770244094,3113.5150114130224,3154.982421875,2312310,0.0,0.0
2021-12-21 00:00:00+05:30,3177.82342259873,3229.7575276974712,3163.4096138189643,3200.5751953125,2340989,0.0,0.0
2021-12-22 00:00:00+05:30,3214.5012507100805,3225.8549408224308,3198.7569358093897,3220.488525390625,1224328,0.0,0.0
2021-12-23 00:00:00+05:30,3235.788728737679,3255.746307245518,3219.8226659314073,3248.82763671875,1792861,0.0,0.0
2021-12-24 00:00:00+05:30,3268.607910238929,3286.3479803080686,3232.950412710677,3256.10107421875,2209923,0.0,0.0
2021-12-27 00:00:00+05:30,3256.189982037391,3281.9130845923037,3240.312705357694,3278.453857421875,1534135,0.0,0.0
2021-12-28 00:00:00+05:30,3290.783507922426,3304.0885625366677,3276.4584857425416,3287.723388671875,1456218,0.0,0.0
2021-12-29 00:00:00+05:30,3275.0387987147183,3299.608753298073,3268.6080230926227,3277.2119140625,1456923,0.0,0.0
2021-12-30 00:00:00+05:30,3265.370227080346,3317.3928926389353,3264.1726858051557,3311.84912109375,1966475,0.0,0.0
2021-12-31 00:00:00+05:30,3319.8768098436235,3335.133227039575,3309.676269388582,3315.9296875,1207141,0.0,0.0
2022-01-03 00:00:00+05:30,3326.263417742371,3397.2237039875417,3321.828399852048,3386.35791015625,2346158,0.0,0.0
2022-01-04 00:00:00+05:30,3398.199936130653,3449.690327285439,3380.9919345479066,3445.78759765625,2488606,0.0,0.0
2022-01-05 00:00:00+05:30,3428.2684327770844,3432.7034501545454,3381.611963344765,3424.676025390625,1733031,0.0,0.0
2022-01-06 00:00:00+05:30,3381.257344785918,3401.658425302727,3345.777204756685,3377.221435546875,1810293,0.0,0.0
2022-01-07 00:00:00+05:30,3388.353980908184,3428.1803586173028,3367.4206079125356,3418.068603515625,2460591,0.0,0.0
2022-01-10 00:00:00+05:30,3528.500232508882,3528.500232508882,3424.7208139056797,3441.44091796875,3937092,0.0,0.0
2022-01-11 00:00:00+05:30,3420.2858084459604,3481.4890555369284,3420.2858084459604,3473.417236328125,1906106,0.0,0.0
2022-01-12 00:00:00+05:30,3481.4888900484816,3485.0369042039447,3403.0334703465164,3423.744873046875,3203744,0.0,0.0
2022-01-13 00:00:00+05:30,3475.2800304751445,3479.715048380294,3421.1728120323205,3457.451171875,6684507,0.0,0.0
2022-01-14 00:00:00+05:30,3439.6671718235552,3527.613496615076,3423.878463629816,3519.763427734375,3348123,0.0,0.0
2022-01-17 00:00:00+05:30,3541.539286003683,3586.1556110947845,3514.5744627618396,3565.00048828125,3442604,0.0,0.0
2022-01-18 00:00:00+05:30,3578.1277414958386,3585.002018651542,3530.2739457678194,3539.67626953125,2389041,0.0,0.0
2022-01-19 00:00:00+05:30,3564.911028197739,3564.911028197739,3474.7219780077917,3478.409423828125,3102539,7.0,0.0
2022-01-20 00:00:00+05:30,3474.277907320161,3483.1635285665043,3386.310256981364,3400.12744140625,6176776,0.0,0.0
2022-01-21 00:00:00+05:30,3382.7560817031394,3422.3415685992545,3350.856787511947,3406.302978515625,3112358,0.0,0.0
2022-01-24 00:00:00+05:30,3412.078809123836,3420.6533474824882,3323.311533128875,3351.0791015625,3258414,0.0,0.0
2022-01-25 00:00:00+05:30,3349.4351892399127,3384.8887339958196,3307.406154089975,3349.79052734375,3330501,0.0,0.0
2022-01-27 00:00:00+05:30,3315.225405503914,3317.35786790561,3221.1267599154967,3242.58544921875,5718297,0.0,0.0
2022-01-28 00:00:00+05:30,3239.6974191245527,3314.1589665493984,3239.6974191245527,3278.838623046875,3143862,0.0,0.0
2022-01-31 00:00:00+05:30,3331.219303461651,3339.2163623389933,3306.694902797494,3319.89013671875,2739393,0.0,0.0
2022-02-01 00:00:00+05:30,3349.8791832605725,3383.644543728451,3320.023409336383,3377.113525390625,2105169,0.0,0.0
2022-02-02 00:00:00+05:30,3401.3272782809076,3433.4044616031847,3377.11395747897,3426.4736328125,1984212,0.0,0.0
2022-02-03 00:00:00+05:30,3421.8527286158005,3449.842435432575,3390.7975258678207,3398.394775390625,1960538,0.0,0.0
2022-02-04 00:00:00+05:30,3390.1311897835267,3398.483587159522,3348.990719148999,3389.775634765625,2307366,0.0,0.0
2022-02-07 00:00:00+05:30,3368.539210961275,3404.7925911476827,3337.5727323379806,3357.87646484375,1919149,0.0,0.0
2022-02-08 00:00:00+05:30,3369.02776676185,3376.2694613033686,3306.339665487328,3326.287841796875,2946443,0.0,0.0
2022-02-09 00:00:00+05:30,3332.1085347583003,3356.943806983869,3328.643228655811,3341.48291015625,1638721,0.0,0.0
2022-02-10 00:00:00+05:30,3367.4731657279976,3367.4731657279976,3339.2168435690846,3350.190673828125,2112459,0.0,0.0
2022-02-11 00:00:00+05:30,3334.329421359059,3334.329421359059,3278.794287758808,3283.192626953125,3851488,0.0,0.0
2022-02-14 00:00:00+05:30,3309.0057078067457,3370.538641551541,3296.5658367247656,3317.669189453125,5951745,0.0,0.0
2022-02-15 00:00:00+05:30,3364.096462084056,3407.63600953311,3330.331098756218,3392.352783203125,3931683,0.0,0.0
2022-02-16 00:00:00+05:30,3415.6327519656547,3424.607316053256,3381.8673917745273,3388.17626953125,3256906,0.0,0.0
2022-02-17 00:00:00+05:30,3398.750205079547,3407.6358265307354,3357.8763464040803,3362.496826171875,3134372,0.0,0.0
2022-02-18 00:00:00+05:30,3348.9908552959514,3390.708806246124,3338.8613332210016,3371.115966796875,3688883,0.0,0.0
2022-02-21 00:00:00+05:30,3385.42203627491,3401.238487075305,3292.611756383807,3304.918212890625,7465922,0.0,0.0
2022-02-22 00:00:00+05:30,3243.2521466798876,3259.1573238584433,3172.1671681225203,3186.739501953125,5408531,0.0,0.0
2022-02-23 00:00:00+05:30,3208.5980507387485,3219.171853968917,3159.4160470145603,3166.657958984375,2426203,0.0,0.0
2022-02-24 00:00:00+05:30,3086.8647024601314,3095.617125825377,3013.2029919298166,3022.5771484375,5039136,0.0,0.0
2022-02-25 00:00:00+05:30,3081.5340997346093,3136.624963109334,3076.202725859636,3128.40576171875,2549723,0.0,0.0
