Date,Open,High,Low,Close,Volume
2021-05-04 18:30:00,1180.597435377813,1183.0623749987185,1168.8892408309257,1180.9495849609375,3939788
2021-05-05 18:30:00,1184.0307481639024,1201.3730142790157,1177.340335688776,1198.64404296875,4810090
2021-05-06 18:30:00,1201.9012065218649,1208.723688040517,1187.1117842454348,1190.6771240234375,4991435
2021-05-09 18:30:00,1188.300266312331,1190.9852860554715,1175.2715911070898,1179.2330322265625,7195348
2021-05-10 18:30:00,1176.900195068442,1180.5094866973957,1166.512372857335,1171.398193359375,6420988
2021-05-11 18:30:00,1170.8261418863624,1170.8261418863624,1157.1811755711456,1168.1851806640625,5241898
2021-05-13 18:30:00,1168.0529416338368,1168.0529416338368,1154.3640257610134,1158.8536376953125,4824609
2021-05-16 18:30:00,1162.2869581655425,1175.18356484798,1162.2869581655425,1170.2978515625,5017129
2021-05-17 18:30:00,1177.868631755772,1183.6787245906223,1170.3859087588182,1179.6292724609375,5620150
2021-05-18 18:30:00,1181.389637846508,1194.9905411398668,1173.6868365565251,1176.988037109375,4435878
2021-05-19 18:30:00,1187.0240779378437,1187.6402592485474,1175.2277627966014,1179.01318359375,4490092
2021-05-20 18:30:00,1186.2314355342578,1195.034637282193,1185.2190458410537,1192.3936767578125,4969733
2021-05-23 18:30:00,1194.2866762296803,1199.8766892029555,1184.1189327608447,1186.7159423828125,4225371
2021-05-24 18:30:00,1195.4749115290554,1204.2781141176345,1192.349731625722,1198.64404296875,4099340
2021-05-25 18:30:00,1204.1900880483613,1232.4483465009394,1199.040236092676,1230.0274658203125,6850024
2021-05-26 18:30:00,1236.1459031408324,1246.753807292305,1225.1418977807944,1234.4293212890625,15365391
2021-05-27 18:30:00,1241.0316277474617,1244.7729892781776,1229.015233338966,1236.8941650390625,4261312
2021-05-30 18:30:00,1247.0825051236686,1247.0825051236686,1230.6208380920684,1240.1864013671875,4429904
2021-05-31 18:30:00,1245.7478927646762,1246.6377126880795,1226.750259124134,1234.358154296875,4791325
2021-06-01 18:30:00,1228.6187219765782,1238.584660557052,1214.6040597487086,1226.7501220703125,9272276
2021-06-02 18:30:00,1235.1589437566838,1244.858002094692,1225.3264993342227,1236.5382080078125,5115645
2021-06-03 18:30:00,1240.3641985269894,1242.98923196493,1225.8602017572302,1232.978759765625,4194328
2021-06-06 18:30:00,1237.7394431120204,1238.6292629848542,1225.5489543024312,1236.5382080078125,5154576
2021-06-07 18:30:00,1242.1884714890496,1265.1013319051262,1241.7880960173904,1257.2708740234375,7360630
2021-06-08 18:30:00,1257.6713811300513,1267.9932695298262,1249.8409231050714,1259.362060546875,5394317
2021-06-09 18:30:00,1267.103493989389,1271.552593336262,1262.6543946425163,1267.3704833984375,3496575
2021-06-10 18:30:00,1272.5312092843928,1291.6623340076171,1271.9528047198082,1287.480224609375,6140828
2021-06-13 18:30:00,1308.9249463009223,1314.2638651845425,1293.3085651180995,1300.7386474609375,7132294
2021-06-14 18:30:00,1302.6962549617203,1313.3740931171444,1301.806435115435,1311.5054931640625,5403104
2021-06-15 18:30:00,1310.43768641987,1325.3421693256153,1305.810666518263,1317.46728515625,7661710
2021-06-16 18:30:00,1312.5730616381588,1337.0876386411503,1312.5730616381588,1330.5474853515625,7677951
2021-06-17 18:30:00,1342.738189598177,1348.7890081884066,1323.518102047729,1337.666259765625,13533974
2021-06-20 18:30:00,1328.500976041739,1339.8907130555006,1320.6705182672051,1334.9967041015625,5454052
2021-06-21 18:30:00,1343.361157343842,1353.8165419297245,1336.5985473358169,1345.2742919921875,6427862
2021-06-22 18:30:00,1356.975256632698,1356.975256632698,1333.528525561883,1337.53271484375,5529809
2021-06-23 18:30:00,1349.8566304803442,1395.904804921582,1344.6956322155097,1387.406982421875,10785137
2021-06-24 18:30:00,1398.796834267407,1404.1357534821675,1372.992058062728,1400.75439453125,9780240
2021-06-27 18:30:00,1399.5973101370007,1406.0485024194047,1388.6524852993186,1398.6185302734375,5019178
2021-06-28 18:30:00,1389.0087116988348,1400.2649539245465,1387.4069926061063,1390.8328857421875,5913567
2021-06-29 18:30:00,1398.8412739382577,1415.7033158675802,1398.8412739382577,1406.627197265625,6058722
2021-06-30 18:30:00,1403.112099230323,1403.112099230323,1387.2733745666026,1388.474609375,4814317
2021-07-01 18:30:00,1387.184456554028,1396.5275639340105,1372.6359253578846,1395.0594482421875,5166064
2021-07-04 18:30:00,1396.2609093070173,1410.3645329120188,1389.0533898850238,1404.9810791015625,4058338
2021-07-05 18:30:00,1400.309343479352,1411.921535049465,1385.5383568645227,1390.076416015625,4089574
2021-07-06 18:30:00,1393.502462197475,1397.506651645048,1374.4602951004547,1392.212158203125,4797120
2021-07-07 18:30:00,1395.2374484422553,1402.356006852675,1378.3308722175086,1388.7862548828125,3326813
2021-07-08 18:30:00,1384.5595626807103,1396.928079212835,1380.110463828909,1390.6993408203125,3436594
2021-07-11 18:30:00,1397.5065927215103,1404.1357070791948,1364.7611791715558,1377.3076171875,4588982
2021-07-12 18:30:00,1384.9156755957686,1384.9156755957686,1367.0303178269412,1374.7271728515625,4456160
2021-07-13 18:30:00,1382.7799652654269,1408.4068188807405,1368.631808761568,1403.1568603515625,5657716
2021-07-14 18:30:00,1386.2503019190274,1420.9087400251894,1384.5596225581112,1406.627197265625,10021355
2021-07-15 18:30:00,1400.3539365234356,1401.1547960825774,1378.8647662261394,1384.0701904296875,6265593
2021-07-18 18:30:00,1374.5045422926073,1381.801129510059,1368.1424178936406,1371.8350830078125,5669162
2021-07-19 18:30:00,1368.8098758786696,1386.072293532128,1368.5428864837877,1379.2652587890625,5069939
2021-07-21 18:30:00,1389.3648289179616,1417.349621633581,1389.3648289179616,1414.9915771484375,7854575
2021-07-22 18:30:00,1413.5231745278556,1422.3768373867888,1410.408805475085,1415.2137451171875,4179719
2021-07-25 18:30:00,1418.4617292994851,1434.0781103240706,1418.4617292994851,1427.1820068359375,4586710
2021-07-26 18:30:00,1428.1609723882148,1431.9872414945648,1421.8432726768472,1425.98095703125,5892859
2021-07-27 18:30:00,1428.249792231935,1430.4743418144471,1410.8093452291575,1428.6947021484375,4686788
2021-07-28 18:30:00,1423.8006466353795,1441.5080824588358,1423.8006466353795,1438.838623046875,4660873
2021-07-29 18:30:00,1432.610021695999,1444.5336299360963,1429.1842368464966,1433.054931640625,6234257
2021-08-01 18:30:00,1448.13717442387,1454.632902341957,1440.7961611531427,1451.7855224609375,5553389
2021-08-02 18:30:00,1465.5333543568822,1475.89977776786,1455.3893859177251,1472.829833984375,5513668
2021-08-03 18:30:00,1485.1981793032803,1494.8082764158198,1458.4591599744758,1467.5352783203125,6740391
2021-08-04 18:30:00,1467.7580021736494,1482.4400312951198,1465.5779867523374,1471.36181640625,5420536
2021-08-05 18:30:00,1474.4315559978156,1477.6794203166185,1462.8638974414057,1468.3807373046875,3754855
2021-08-08 18:30:00,1477.990602575094,1483.7298965059183,1464.9992559683262,1480.0372314453125,5018477
2021-08-09 18:30:00,1484.2196053109628,1494.897444198092,1478.035400403738,1492.450439453125,6846517
2021-08-10 18:30:00,1490.2702806468778,1498.456579557271,1484.2194624118335,1492.71728515625,4899639
2021-08-11 18:30:00,1494.1411226602154,1509.5794763648796,1489.5585284024803,1503.439697265625,5659579
2021-08-12 18:30:00,1510.0242207840076,1532.714625987303,1504.9522913044452,1523.5494384765625,5612790
2021-08-15 18:30:00,1519.5452268822864,1530.4455194170107,1503.8844201483496,1516.60888671875,4564109
2021-08-16 18:30:00,1516.1639420394988,1556.205832064848,1500.7255906093967,1549.754638671875,9510390
2021-08-17 18:30:00,1538.4984751157394,1562.078700442846,1536.7188354684106,1542.4581298828125,6686090
2021-08-19 18:30:00,1527.0196207594406,1552.7354327450637,1527.0196207594406,1542.0130615234375,6206972
2021-08-22 18:30:00,1544.5046130467626,1559.987498240279,1541.1677890231847,1547.174072265625,6189051
2021-08-23 18:30:00,1557.184606052704,1563.413344476915,1523.9942850011782,1531.246337890625,7602939
2021-08-24 18:30:00,1528.7102806052148,1554.4260922650049,1528.7102806052148,1544.32666015625,6153253
2021-08-25 18:30:00,1542.9475831744894,1553.6254211203336,1530.4901055710045,1537.3416748046875,5302248
2021-08-26 18:30:00,1534.939084501257,1537.341554402681,1517.3206098222297,1520.5240478515625,6698514
2021-08-29 18:30:00,1515.4077173505289,1529.2888850881866,1504.151474684652,1510.9586181640625,6559667
2021-08-30 18:30:00,1512.8271837232185,1526.0409862826573,1500.1027168908208,1518.4329833984375,12255438
2021-08-31 18:30:00,1521.1467953441645,1521.1467953441645,1488.8018705864065,1492.89501953125,7801974
2021-09-01 18:30:00,1492.5392460722514,1507.6217571200289,1479.4589382302909,1502.99462890625,6830050
2021-09-02 18:30:00,1509.1788235490428,1517.987952137385,1498.812401784732,1513.27197265625,5339139
2021-09-05 18:30:00,1517.2763118836374,1541.1679527057966,1512.1153133974738,1539.7442626953125,4876026
2021-09-06 18:30:00,1539.3879847451628,1543.748122726646,1516.252673991767,1518.6107177734375,3520341
2021-09-07 18:30:00,1513.450109310874,1513.450109310874,1497.522311859604,1506.6875,4584896
2021-09-08 18:30:00,1500.1473085786038,1508.15568723789,1496.8104841372344,1505.21923828125,3331674
2021-09-12 18:30:00,1497.5667877701696,1514.0284547777442,1490.6261495836063,1505.4862060546875,4662374
2021-09-13 18:30:00,1509.089797491508,1509.089797491508,1493.6514461855788,1500.36962890625,4945167
2021-09-14 18:30:00,1506.6876444255638,1526.1301887907389,1503.9736501044472,1522.88232421875,4062344
2021-09-15 18:30:00,1526.2190470936926,1529.8228611323534,1505.0858244955284,1514.6959228515625,3246568
2021-09-16 18:30:00,1510.0243223989958,1528.7105397062314,1498.8570395600073,1504.952392578125,7454864
2021-09-19 18:30:00,1499.3464813829482,1519.545348989545,1493.073207849401,1501.8824462890625,5660743
